country_iso,country,WASTE_ID,catchment_id,WWTP_NAME,urban_zone_id,urban_zone_type,LAT_WWTP_deg,LON_WWTP_deg,POP_SERVED_people,WASTE_DIS_m3_day,per_capita_l_day,per_capita_water_L_person_day,building_count,positive_flow_building_count,zero_flow_building_count,assigned_population_people,ratio,average_assigned_population_per_building,sum_Lb_m,sum_Qb_m3_day,sum_Lb_over_Qb_day_per_m2,average_Lb_m,average_Qb_m3_day,max_Lb_m,min_positive_Qb_m3_day,catchment_status,schema_version,method_version
CHN,China,46567,46567,Shandong,UC:10466_2025,urban_centre,34.83,117.59,190000,20000.0,105.26315789473684,105.26315789473684,9610,9610,0,214913.39090235825,1.131123110012412,22.363516222930098,39776758.8075666,22622.462200248196,470893967.00478756,4139.100812441894,2.3540543392557955,10187.261213933554,0.0010162665352092927,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46568,46568,Shandong,UC:10316_2025,urban_centre,35.068,117.134,290000,79400.0,273.7931034482759,273.7931034482759,23727,23727,0,396061.58239488787,1.3657295944651306,16.692442466173045,112161795.14354774,108438.92980053085,655637033.8237987,4727.179801220034,4.570275626945288,11184.146001853398,0.0010304107133321696,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46569,46569,Shandong,UC:10120_2025,urban_centre,36.49,117.873,318500,47700.0,149.76452119309263,149.76452119309263,23124,23124,0,412026.7460115286,1.2936475541963222,17.81814331480404,178572173.39164996,61706.98833516405,2214696355.016839,7722.373870941445,2.6685257020915087,19644.696242401355,0.0010019703805433633,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46571,46571,Shandong,UC:10120_2025,urban_centre,36.851,118.053,420000,40000.0,95.23809523809524,95.23809523809524,12934,12934,0,543457.7472423033,1.2939470172435794,42.01776304641282,55164496.17755359,51757.88068974314,276292393.56915754,4265.076246911519,4.00169171870598,11303.697293768531,0.0011555506660448384,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46573,46573,Shandong,UC:10202_2025,urban_centre,36.788,118.271,358000,38000.0,106.14525139664805,106.14525139664805,5712,5712,0,145674.3586153873,0.40691161624409855,25.5032140433101,16045905.961034227,15462.641417275725,102465390.53260896,2809.1572060634153,2.707045066049672,6553.453103243809,0.0011242236693492019,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46574,46574,Shandong,UC:10202_2025,urban_centre,36.802,118.347,284000,13500.0,47.53521126760563,47.53521126760563,2979,2979,0,81971.1756503052,0.288630900177131,27.51633959392588,10417995.359999256,3896.517152391254,159850326.94354397,3497.145135951412,1.3079950159084437,6660.415116709991,0.0011859324011423002,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46575,46575,Shandong,UC:10326_2025,urban_centre,36.176,118.158,110000,25000.0,227.27272727272728,227.27272727272728,8323,8323,0,283109.7577523134,2.5737250704755765,34.01534996423326,29262671.86258877,64343.1267618893,129314648.49569726,3515.880315101378,7.730761355507545,10248.462004113882,0.0011079545683142812,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46576,46576,Shandong,UC:10202_2025,urban_centre,36.812,118.366,360000,41000.0,113.88888888888889,113.88888888888889,726,726,0,8398.229785160594,0.02332841606989054,11.567809621433327,1528099.8901788974,956.4650588655129,23949979.46457212,2104.820785370382,1.317444984663241,5191.623124184207,0.0010010904487908656,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46577,46577,Shandong,UC:10120_2025,urban_centre,36.687,117.973,739000,71400.0,96.617050067659,96.617050067659,36287,36287,0,956200.4744781031,1.293911332176053,26.35104788155822,293106681.22238487,92385.26911736961,2449138873.617607,8077.456974188686,2.5459605125077744,17741.24137762737,0.001029407380726316,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46578,46578,Shandong,DUC:DUC_65693,dense_urban_cluster,37.166,117.871,50000,43500.0,870.0,870.0,3886,3886,0,104344.9416429733,2.086898832859466,26.851503253467136,14936101.7120931,90780.09922938679,13786849.770622863,3843.5670900908644,23.360807830516414,8149.098589126279,0.010489099957927935,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46579,46579,Shandong,DUC:DUC_66301,dense_urban_cluster,36.67,117.689,179500,16000.0,89.13649025069638,89.13649025069638,2601,2601,0,26994.618036861757,0.15038784421650003,10.378553647390142,8672343.47753577,2406.205507463996,154896511.53856725,3334.234324312099,0.925107846006919,7028.672875397952,0.0010101412970829125,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46580,46580,Shandong,UC:10116_2025,urban_centre,36.971,118.11,80000,20000.0,250.0,250.0,5663,5663,0,146101.61702533727,1.8262702128167159,25.799331983990335,18255464.09196914,36525.40425633432,53524029.95819798,3223.6383704695636,6.449832995997584,9473.426627171491,0.001040893399809529,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46581,46581,Henan,UC:9432_2025,urban_centre,34.782,112.977,210000,20000.0,95.23809523809524,95.23809523809524,34613,34613,0,293606.46873088216,1.3981260415756294,8.482549005601426,150845256.36930352,27962.520831512753,5745376844.024065,4358.052072033731,0.8078618100572835,9891.07934922307,0.0010006546015699732,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46583,46583,Henan,UC:9694_2025,urban_centre,34.379,113.758,106500,18000.0,169.01408450704224,169.01408450704224,16705,16705,0,145027.95298139675,1.36176481672673,8.681709247614291,49783804.640056506,24511.76670108104,1500132088.6461766,2980.17387848288,1.467331140441846,7600.275021312735,0.0010117222323698584,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46584,46584,Henan,UC:9694_2025,urban_centre,34.414,113.744,150000,23000.0,153.33333333333334,153.33333333333334,17435,17435,0,204236.82343305534,1.3615788228870356,11.714185456441372,51431330.95883397,31316.312926401886,1188477578.6764145,2949.8899316796083,1.7961751033210145,7812.5706568455025,0.0010010671558848458,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46585,46585,Henan,UC:9532_2025,urban_centre,34.784,113.338,130000,12000.0,92.3076923076923,92.3076923076923,28174,28174,0,297559.071382401,2.288915933710777,10.561477652530737,123694597.13276239,27466.991204529433,3930837651.4091034,4390.381100758231,0.9749056294643796,10427.305177588654,0.001001419272443627,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46586,46586,Henan,UC:9506_2025,urban_centre,34.814,113.27,131500,32000.0,243.34600760456274,243.34600760456274,30079,30079,0,251211.96622581477,1.9103571576107587,8.35173929405282,129731208.88007624,61131.42904354439,3557324810.7014832,4313.016020481939,2.0323624137619065,9015.629234080398,0.0010004363024837999,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46587,46587,Henan,UC:9574_2025,urban_centre,34.787,113.61,370000,101000.0,272.97297297297297,272.97297297297297,61821,61821,0,1009434.0379806359,2.728200102650367,16.32833564614995,481487406.1690029,275548.2103676882,7276668587.126976,7788.411804548663,4.457194325030139,20556.932698044904,0.0010000696148583883,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46588,46588,Henan,UC:9696_2025,urban_centre,34.731,114.048,140000,19000.0,135.71428571428572,135.71428571428572,22188,22188,0,365913.5651444684,2.6136683224604886,16.491507352824428,90390683.39114146,49659.69812674968,2034363974.2697182,4073.8544885136766,2.238133140740476,11029.49145076969,0.0010014798204669626,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46589,46589,Henan,UC:9514_2025,urban_centre,34.438,113.041,80000,17000.0,212.5,212.5,18410,18410,0,201296.88819234452,2.5162111024043066,10.934105822506492,58210409.52524288,42775.58874087349,1225717125.0989614,3161.8907944184075,2.323497487282645,7836.945262010944,0.0010083716822170017,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46590,46590,Henan,UC:9588_2025,urban_centre,34.509,113.39,152000,19700.0,129.60526315789474,129.60526315789474,44971,44971,0,319704.75595024077,2.1033207628305313,7.109131572574343,193301233.87095606,41435.41902776156,6721568322.614656,4298.353024637123,0.9213808682875979,12467.257857104192,0.0010024996512036442,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46591,46591,Henan,UC:9574_2025,urban_centre,34.862,113.7,2100000,304700.0,145.0952380952381,145.0952380952381,242543,242543,0,5728325.930772809,2.727774252748957,23.617774707053222,3264620702.921133,831152.8148126183,67215940146.73541,13459.966698363312,3.4268266443996254,31999.380916449583,0.0010000206878559242,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46592,46592,Henan,UC:9476_2025,urban_centre,36.074,114.337,250000,51100.0,204.4,204.4,12024,12024,0,383943.04741684307,1.5357721896673722,31.931391169065456,61808051.91482272,78477.95889200253,325718304.3175986,5140.390212476939,6.526776354956963,11581.828944034223,0.0011871272108891825,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46593,46593,Henan,UC:9476_2025,urban_centre,36.081,114.377,67000,9000.0,134.32835820895522,134.32835820895522,1806,1806,0,102951.06280921742,1.536583027003245,57.00501816678705,3497285.2561272113,13829.247243029236,8616356.75849986,1936.481315685056,7.657390500016189,3908.480151302402,0.0028299795876219544,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46594,46594,Henan,UC:9476_2025,urban_centre,36.091,114.413,519000,91700.0,176.68593448940268,176.68593448940268,21494,21494,0,796846.7748009021,1.535350240464166,37.07298663817354,125844318.72047834,140791.6170505632,629792269.3130016,5854.858040405617,6.550275288478794,15857.7952857026,0.0012602031746110417,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46595,46595,Henan,UC:9424_2025,urban_centre,36.137,114.163,169000,14800.0,87.57396449704142,87.57396449704142,11121,11121,0,288135.8813783757,1.7049460436590278,25.90917016260909,54395889.7975277,25233.201446153544,560257712.3602654,4891.2768453851,2.268968747968127,12527.873904845519,0.0011593266966512226,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46596,46596,Henan,UC:9654_2025,urban_centre,35.571,114.563,95000,23300.0,245.26315789473685,245.26315789473685,14304,14304,0,379788.5442232918,3.997774149718861,26.55121254357465,66870730.30056335,93148.13768845005,312604590.75157535,4674.967163070704,6.512034234371508,10033.17490687047,0.0010867130261822408,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46597,46597,Henan,UC:9378_2025,urban_centre,36.045,113.809,134100,21800.0,162.56524981357197,162.56524981357197,9037,9037,0,329060.82632376906,2.4538465795955933,36.412617718686406,31737431.00549549,53493.85543518401,117672644.90968399,3511.9432339820173,5.91942629580436,7940.824117997328,0.0014034794359387194,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46598,46598,Henan,UC:9664_2025,urban_centre,35.989,114.91,86000,17700.0,205.8139534883721,205.8139534883721,9186,9186,0,216423.80801083092,2.5165559071026853,23.560179404619085,39645296.19377537,44543.03955571733,186192769.7231719,4315.838906354819,4.849013668159953,8599.42570327222,0.0013614888383255165,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46599,46599,Henan,UC:9536_2025,urban_centre,35.94,114.375,93500,19300.0,206.41711229946523,206.41711229946523,7524,7524,0,229029.44376264204,2.449512767514888,30.43985164309437,24270568.842514787,47275.59641303736,85063711.50454815,3225.7534346776697,6.283306274991674,6638.825707100244,0.001118996617896827,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46600,46600,Henan,UC:9636_2025,urban_centre,35.678,114.56,58500,20100.0,343.5897435897436,343.5897435897436,23978,23978,0,182210.18360020706,3.1147039931659326,7.5990567853952395,60573472.01241324,62605.55026263516,1492641832.996924,2526.2103600138976,2.610957972417848,6676.477272021977,0.0010001066703963744,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46603,46603,Henan,DUC:DUC_62245,dense_urban_cluster,35.776,114.248,146200,28500.0,194.93844049247605,194.93844049247605,6349,6349,0,33557.20692687372,0.22952945914414308,5.285431867518305,11748505.516445898,6541.589585608038,300874268.57059795,1850.4497584573787,1.0303338455832474,3774.484421765899,0.0010070045993266785,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46604,46604,Henan,UC:9278_2025,urban_centre,35.085,112.628,211300,44000.0,208.23473734027448,208.23473734027448,13448,13448,0,443747.3635921571,2.100082175069366,32.997275698405495,82926263.86730061,92403.6157030527,340322498.6494474,6166.438419638654,6.871179038002134,14240.023658486867,0.001129572139163313,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46605,46605,Henan,DUC:DUC_61249,dense_urban_cluster,35.149,113.116,73000,20000.0,273.972602739726,273.972602739726,2683,2683,0,23425.95906131636,0.3209035487851556,8.731255706789549,6664221.7991518825,6418.0709757031045,40436182.70339716,2483.86947415277,2.392124851175216,6067.978789099735,0.00144541479821673,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46606,46606,Henan,DUC:DUC_61387,dense_urban_cluster,35.198,113.272,428000,102000.0,238.3177570093458,238.3177570093458,2100,2100,0,94764.36928654861,0.22141207777230984,45.125890136451716,6213744.2222263,22584.03193277568,20203361.358446613,2958.925820107762,10.754300920369372,6867.226232433842,0.00292769199906026,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46607,46607,Henan,UC:9396_2025,urban_centre,35.286,113.283,305200,85800.0,281.127129750983,281.127129750983,28159,28159,0,853008.2146735614,2.7949155133471866,30.292560626214048,207343534.03470254,239803.75104518828,734117695.135451,7363.313116044694,8.516060621655182,16506.714908489528,0.0011640028159737544,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46609,46609,Henan,UC:9366_2025,urban_centre,34.892,112.796,96600,20200.0,209.1097308488613,209.1097308488613,4880,4880,0,107599.97424191338,1.1138713689639066,22.049175049572415,17183703.8467959,22500.201653070813,81415895.54331426,3521.2507882778486,4.610697060055495,9604.264451083669,0.0010685826500406923,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46610,46610,Henan,UC:9366_2025,urban_centre,34.911,112.802,59000,20000.0,338.9830508474576,338.9830508474576,3753,3753,0,65732.3969974011,1.1141084236847645,17.514627497309114,7830483.159452217,22282.168473695237,31232308.456311718,2086.4596747807664,5.937161863494601,4518.498105444505,0.0016525071129515792,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46612,46612,Henan,UC:9456_2025,urban_centre,34.931,113.107,65000,18400.0,283.0769230769231,283.0769230769231,3810,3810,0,58960.02120792217,0.9070772493526488,15.47507118318167,11345651.865802418,16690.221388088798,64163920.60365821,2977.8613821003723,4.380635534931443,7784.621901394656,0.0012623070536150179,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46615,46615,Henan,DUC:DUC_64097,dense_urban_cluster,34.723,114.446,60600,20000.0,330.03300330033005,330.03300330033005,2060,2060,0,32958.2168931672,0.5438649652337821,15.999134414158835,4334015.367049843,10877.299304675686,8219831.552832267,2103.8909548785646,5.280242380910527,4715.160048273174,0.00683418017785939,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46617,46617,Henan,UC:9788_2025,urban_centre,34.397,114.157,134000,23000.0,171.6417910447761,171.6417910447761,22281,22281,0,246449.9835896509,1.83917898201232,11.060992935220632,79865421.13908714,42301.11658628333,814294723.7747536,3584.4630465009263,1.8985286381348832,9713.977444414131,0.0010034861720858643,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46618,46618,Henan,UC:9726_2025,urban_centre,34.759,114.319,517200,71000.0,137.27764887857694,137.27764887857694,14928,14928,0,501323.33890760626,0.9693026661013269,33.582753142256585,84218136.88097279,68820.48929319429,340750289.02400756,5641.622245509967,4.610161394238632,14721.06663137503,0.001071951161646173,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46619,46619,Henan,UC:9824_2025,urban_centre,34.468,114.502,61500,18700.0,304.0650406504065,304.0650406504065,16373,16373,0,160784.14019514323,2.614376263335662,9.820078189405926,63291958.75041981,48888.8361243773,405473947.25988245,3865.6299242911996,2.985942473851909,7851.315410166043,0.0010103490814570774,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46620,46620,Henan,UC:9842_2025,urban_centre,34.8,114.83,77000,25000.0,324.6753246753247,324.6753246753247,10325,10325,0,290955.1782836456,3.7786386790083846,28.179678284130325,44900306.47185561,94465.96697520923,121484097.66997184,4348.6979633758465,9.149246196146173,8416.807891222074,0.0010454986455653613,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46621,46621,Henan,UC:9726_2025,urban_centre,34.77,114.38,540000,71000.0,131.4814814814815,131.4814814814815,16794,16794,0,417583.2677323102,0.7733023476524263,24.865027255705026,90683421.78818803,54904.46668332201,887959434.0410503,5399.75120806169,3.269290620657497,14920.88084788352,0.0010256650155846018,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46622,46622,Henan,DUC:DUC_60629,dense_urban_cluster,34.906,112.606,67000,7000.0,104.4776119402985,104.4776119402985,3417,3417,0,62442.687223644025,0.9319804063230451,18.274125614177358,8229792.987209079,6523.862844261312,68475410.38004923,2408.484924556359,1.9092370044662896,5656.497873974138,0.001509747323536016,assigned,1.0,ghsl2025-capacitated-building-v1
CHN,China,46623,46623,Henan,UC:9308_2025,urban_centre,34.647,112.43,820000,165000.0,201.21951219512195,201.21951219512195,27379,27379,0,1242800.1926426564,1.5156099910276297,45.39246110678463,146922403.23251617,250075.64851956215,348562972.7334552,5366.244319826004,9.133848881243367,13459.55957121646,0.001167348634083905,assigned,1.0,ghsl2025-capacitated-building-v1
